CustomerKey,FirstName,LastName,Gender,DateFirstPurchase,Customer City,Customer Country
11450,Brett,Mehta,M,2018-06-29,Cloverdale,Australia
11451,Ruben,Muñoz,M,2018-07-29,Newcastle,Australia
11452,Erika,Rubio,F,2018-07-11,Caloundra,Australia
11453,Stanley,Malhotra,M,2018-07-15,Hobart,Australia
11454,Melinda,Navarro,F,2018-07-31,Melbourne,Australia
11455,Ross,Sanz,M,2018-07-01,Melton,Australia
11456,Jon,Gao,M,2018-07-17,St. Leonards,Australia
11457,Jaime,Gutierrez,F,2018-07-17,Wollongong,Australia
11458,Bianca,Liu,F,2020-03-30,Springwood,Australia
11459,Tasha,Deng,F,2018-07-27,Port Macquarie,Australia
11460,Melvin,Chande,M,2018-07-21,Cranbourne,Australia
11461,Victor,Jimenez,M,2018-07-31,Lavender Bay,Australia
11462,Laura,Lin,F,2018-07-16,Matraville,Australia
11463,Alisha,Beck,F,2020-03-05,Cloverdale,Australia
11464,Alejandro,Huang,M,2018-07-22,South Melbourne,Australia
11465,Louis,Luo,M,2018-07-14,Gold Coast,Australia
11466,Grant,Tang,M,2020-05-22,Lavender Bay,Australia
11467,Arturo,Zheng,M,2020-07-31,St. Leonards,Australia
11468,Jaclyn,Andersen,F,2018-08-08,York,United Kingdom
11469,Edwin,Raji,M,2020-08-09,York,United Kingdom
11470,Jay,Suarez,M,2019-01-22,Stuttgart,Germany
11471,Latasha,Suarez,F,2020-05-17,Chatou,France
11472,Kenneth,Kumar,M,2018-07-26,Hawthorne,Australia
11473,Grace,Henderson,F,2020-06-02,Drancy,France
11474,Melvin,Xu,M,2020-09-26,Peterborough,United Kingdom
11475,Cesar,Subram,M,2020-04-23,London,United Kingdom
11476,Erika,Navarro,F,2020-11-01,Kirkby,United Kingdom
11477,Tristan,Hughes,M,2020-09-25,Darmstadt,Germany
11478,Billy,Hernandez,M,2020-04-19,Sèvres,France
11479,Darryl,Wu,M,2019-12-05,Saint Ouen,France
11480,Colleen,Ma,F,2019-12-25,Tremblay-en-France,France
11481,Erica,Hu,F,2019-01-27,Braunschweig,Germany
11482,Adrienne,Torres,F,2018-09-08,Warrington,United Kingdom
11483,Calvin,Chande,M,2019-12-22,Paris,France
11484,Erick,Sai,M,2019-01-02,Neunkirchen,Germany
11485,Donald,Chandra,M,2018-09-14,Esher-Molesey,United Kingdom
11486,Ariana,Rogers,F,2020-11-24,Erlangen,Germany
11487,Morgan,Jones,F,2020-12-15,Dunkerque,France
11488,Jermaine,Lopez,M,2018-10-28,London,United Kingdom
11489,Deborah,Goel,F,2018-10-28,Oxford,United Kingdom
11490,Danny,Rubio,M,2020-04-04,Paris La Defense,France
11491,Andre,Perez,M,2018-11-07,London,United Kingdom
11492,Terrence,Chander,M,2019-02-11,Eilenburg,Germany
11493,Dawn,Wu,F,2018-11-14,London,United Kingdom
11494,Jimmy,Gutierrez,M,2018-12-23,Runcorn,United Kingdom
11495,Francis,Jimenez,M,2020-10-26,Bonn,Germany
11496,Gary,Ortega,M,2018-11-30,Warrington,United Kingdom
11497,Katrina,Nath,F,2020-11-04,Newcastle upon Tyne,United Kingdom
11498,Arturo,Sun,M,2020-02-28,Cliffside,Canada
11499,Pedro,Vance,M,2020-04-06,Concord,United States
11500,Sarah,Simmons,F,2020-01-31,Langley,Canada
11501,Brandy,Chandra,F,2020-03-27,Cliffside,Canada
11502,Jared,Peterson,M,2020-01-30,Shawnee,Canada
11503,Dennis,Wu,M,2020-05-26,Coronado,United States
11504,Jordan,Baker,F,2020-05-01,Downey,United States
11505,Jasmine,Powell,F,2020-02-22,Burnaby,Canada
11506,Nicholas,Brown,M,2020-03-08,Port Hammond,Canada
11507,Isabella,Russell,F,2020-02-17,Victoria,Canada
11508,Elizabeth,Wilson,F,2020-05-02,Lynnwood,United States
11509,Roger,Harui,F,2020-07-29,Novato,United States
11510,Seth,Roberts,M,2020-03-12,N. Vancouver,Canada
11511,Caleb,Perry,M,2020-03-13,Lebanon,United States
11512,Natalie,Campbell,F,2020-12-28,Oak Bay,Canada
11513,Alyssa,Howard,F,2020-06-08,Royal Oak,Canada
11514,Dalton,Diaz,M,2020-06-24,Tacoma,United States
11515,Shannon,Huang,F,2018-08-31,Burbank,United States
11516,Mya,Gonzales,F,2018-09-15,Colma,United States
11517,Katherine,Bryant,F,2020-06-26,Redwood City,United States
11518,Edward,Washington,M,2020-10-27,Milwaukie,United States
11519,Jerome,Navarro,M,2020-03-13,Cliffside,Canada
11520,Jada,Morgan,F,2020-02-22,Port Hammond,Canada
11521,Ariana,Peterson,F,2020-03-05,Walla Walla,United States
11522,Christian,Hughes,M,2018-09-03,Oregon City,United States
11523,Lucas,Taylor,M,2020-02-15,N. Vancouver,Canada
11524,Alyssa,Jackson,F,2020-08-28,Torrance,United States
11525,Ariana,Cook,F,2018-09-06,Lebanon,United States
11526,Katherine,Diaz,F,2020-02-03,Westminster,Canada
11527,Jenna,Green,F,2020-02-07,San Gabriel,United States
11528,Joan,Washington,F,2018-09-12,Glendale,United States
11529,Austin,Bryant,M,2018-09-24,Portland,United States
11530,Andrew,Martinez,M,2020-01-28,N. Vancouver,Canada
11531,Nina,Yuan,F,2018-08-30,Beverly Hills,United States
11532,Lauren,Miller,F,2020-04-05,Redmond,United States
11533,Ebony,Gill,F,2020-05-14,Birmingham,United States
11534,Cameron,Lewis,M,2018-09-18,Long Beach,United States
11535,Devin,Nelson,M,2018-09-02,Lebanon,United States
11536,Logan,Chow,M,2018-09-24,Fremont,United States
11537,Dakota,Ross,M,2018-09-21,Colma,United States
11538,Nicole,Taylor,F,2018-09-16,Palo Alto,United States
11539,Justin,Washington,M,2018-09-23,Concord,United States
11540,Alberto,Navarro,M,2018-09-13,Coronado,United States
11541,Aidan,Ross,M,2018-09-12,Portland,United States
11542,Alejandro,Tang,M,2020-05-11,York,United Kingdom
11543,Sheena,Chande,F,2020-12-21,Paris,France
11544,Joel,Garcia,M,2020-08-28,Darmstadt,Germany
11545,Reginald,Dominguez,M,2020-07-13,Paris,France
11546,Christine,Chande,F,2019-12-02,Roubaix,France
11547,Cindy,Sai,F,2019-12-25,Paris,France
11548,Raymond,Sanchez,M,2018-12-02,Berkshire,United Kingdom
11549,Crystal,Liang,F,2018-12-21,London,United Kingdom
11550,Deb,Torres,F,2019-01-20,Oxford,United Kingdom
11551,Shannon,Alvarez,M,2020-03-01,Colombes,France
11552,Eddie,Rubio,M,2021-01-06,Salzgitter,Germany
11553,Sharon,Luo,F,2020-08-22,Reading,United Kingdom
11554,Sydney,Simmons,F,2020-05-08,Tremblay-en-France,France
11555,Alexandria,Henderson,F,2020-05-08,Esher-Molesey,United Kingdom
11556,Lucas,Evans,M,2020-12-21,Warrington,United Kingdom
11557,Felicia,Ramos,F,2020-08-08,York,United Kingdom
11558,Ivan,Malhotra,M,2020-11-30,Woolston,United Kingdom
11559,Frederick,Subram,M,2020-11-29,Solingen,Germany
11560,Whitney,Srini,F,2020-12-03,London,United Kingdom
11561,Briana,Dominguez,F,2019-02-19,München,Germany
11562,Jarrod,Gonzalez,M,2020-06-26,Leipzig,Germany
11563,Cesar,Srini,M,2020-07-05,London,United Kingdom
11564,Jorge,Liang,M,2019-02-16,Frankfurt am Main,Germany
11565,Erik,Diaz,M,2020-09-08,Berks,United Kingdom
11566,April,Shan,F,2020-01-28,Cergy,France
11567,Carla,Perez,F,2020-03-15,Berlin,Germany
11568,Alexia,Foster,F,2019-01-10,Cheltenham,United Kingdom
11569,Troy,Malhotra,M,2020-11-20,West Sussex,United Kingdom
11570,Kristin,Andersen,F,2019-03-25,Berlin,Germany
11571,Joel,Sai,M,2019-12-12,Orleans,France
11572,Billy,Moreno,M,2019-12-09,Dunkerque,France
11573,Meagan,Subram,F,2020-07-27,Woolston,United Kingdom
11574,Karla,Luo,F,2020-03-15,West Sussex,United Kingdom
11575,Jackson,Campbell,M,2019-01-20,Leeds,United Kingdom
11576,Micah,Zhu,M,2019-12-15,Croix,France
11577,Janet,Serrano,F,2019-12-21,Paris,France
11578,Trisha,Huang,F,2019-11-29,Pantin,France
11579,Clayton,Beck,M,2020-07-31,Warrington,United Kingdom
11580,Melvin,Raje,M,2020-04-16,Berkshire,United Kingdom
11581,Cindy,Jordan,F,2020-02-11,Paris,France
11582,Claudia,Ma,F,2019-12-07,Pantin,France
11583,Karla,Xu,F,2019-12-21,Chatou,France
11584,Devin,Carter,M,2020-09-16,Neunkirchen,Germany
11585,Kari,Perez,F,2021-01-10,Billericay,United Kingdom
11586,Alberto,Romero,M,2020-10-28,York,United Kingdom
11587,Kevin,Bryant,M,2019-11-29,Metz,France
11588,Candace,Mehta,F,2019-11-29,Saint-Denis,France
11589,Ebony,Malhotra,F,2020-06-04,London,United Kingdom
11590,Erika,Diaz,F,2019-12-01,Drancy,France
11591,Stacey,Lu,F,2018-01-11,Versailles,France
11592,Darrell,Raji,M,2018-01-11,Paris,France
11593,Armando,Moreno,M,2018-01-21,Orleans,France
11594,Corey,Goel,M,2020-08-17,Verrieres Le Buisson,France
11595,Sebastian,Howard,M,2020-12-30,Erlangen,Germany
11596,Roger,Raje,M,2020-10-01,Runcorn,United Kingdom
11597,Janelle,Chandra,F,2021-01-05,Orly,France
11598,Meredith,Ruiz,F,2019-03-11,Saarbrücken,Germany
11599,Melody,Diaz,F,2018-01-18,Les Ulis,France
11600,Linda,Rubio,F,2020-05-06,Sèvres,France
11601,Ivan,Raman,M,2018-01-19,Versailles,France
11602,Larry,Gill,M,2020-07-10,Salzgitter,Germany
11603,Geoffrey,Gonzalez,M,2019-01-18,London,United Kingdom
11604,Edgar,Sanchez,M,2019-01-03,Wokingham,United Kingdom
11605,Heidi,Subram,F,2019-03-08,Stuttgart,Germany
11606,Melody,Ramos,F,2018-01-08,Morangis,France
11607,Clinton,Moreno,M,2018-01-19,Paris,France
11608,Cesar,Madan,M,2020-12-13,Paris La Defense,France
11609,Eugene,Ye,M,2019-01-28,York,United Kingdom
11610,Blake,Collins,M,2019-01-10,Stoke-on-Trent,United Kingdom
11611,Ernest,Lin,M,2018-01-23,Orleans,France
11612,Keith,Andersen,M,2019-02-02,Berkshire,United Kingdom
11613,Meredith,Prasad,F,2019-05-13,Leipzig,Germany
11614,Katrina,Sharma,F,2019-05-10,Offenbach,Germany
11615,Dwayne,Navarro,M,2019-02-22,Lancaster,United Kingdom
11616,Casey,Nath,F,2019-02-03,Milton Keynes,United Kingdom
11617,Sean,Brooks,M,2018-09-10,Grossmont,United States
11618,Brian,Ramirez,M,2020-02-09,Cliffside,Canada
11619,Sierra,Young,F,2020-02-08,Victoria,Canada
11620,Megan,Rodriguez,F,2020-02-08,Bellingham,United States
11621,Leah,She,F,2020-08-01,Bremerton,United States
11622,Gabriel,Allen,M,2020-04-08,Kirkland,United States
11623,Angela,Perry,F,2018-09-07,Fremont,United States
11624,Ryan,Smith,M,2018-09-21,Mill Valley,United States
11625,Zachary,Moore,M,2018-09-24,Palo Alto,United States
11626,Destiny,Rogers,F,2018-09-01,San Francisco,United States
11627,Dalton,Gray,M,2020-08-27,Spring Valley,United States
11628,Mariah,Wood,F,2018-09-12,Bellflower,United States
11629,Isaiah,Wright,M,2018-09-25,Newport Beach,United States
11630,Haley,Powell,F,2018-09-21,Seattle,United States
11631,Antonio,Bennett,M,2020-02-07,Langley,Canada
11632,Alexandra,Jenkins,F,2020-01-30,Langford,Canada
11633,Thomas,Anderson,M,2020-11-13,Burien,United States
11634,Samuel,Collins,M,2020-03-11,Puyallup,United States
11635,Darrell,Chande,M,2020-02-08,Beverly Hills,United States
11636,Kimberly,Cox,F,2020-09-11,Daly City,United States
11637,Morgan,Hernandez,F,2020-02-08,Los Angeles,United States
11638,Antonio,Powell,M,2020-10-19,Mill Valley,United States
11639,Angelica,Perry,F,2020-11-09,Mill Valley,United States
11640,Chloe,Wilson,F,2020-03-15,Langford,Canada
11641,James,Chen,M,2020-01-30,Cliffside,Canada
11642,Morgan,Hughes,F,2020-02-09,Oak Bay,Canada
11643,Naomi,Munoz,F,2020-04-21,Burien,United States
11644,Charles,Torres,M,2020-05-17,Redmond,United States
11645,Gabriella,Turner,F,2020-11-10,Salem,United States
11646,Anna,Foster,F,2020-07-15,Burien,United States
11647,Randy,Wu,M,2020-02-15,Cliffside,Canada
11648,Kevin,Scott,M,2020-08-28,Chula Vista,United States
11649,Ian,White,M,2020-04-05,Newport Beach,United States
11650,Caleb,Hayes,M,2020-02-15,Glendale,United States
11651,Patricia,Garcia,F,2020-03-04,Cliffside,Canada
11652,Samuel,Russell,M,2020-06-26,Vancouver,Canada
11653,Sydney,Peterson,F,2020-04-16,Lebanon,United States
11654,Ariana,Sanchez,F,2018-10-18,Bellflower,United States
11655,Tamara,Sharma,F,2020-09-29,Concord,United States
11656,Katelyn,Perez,F,2020-09-11,Imperial Beach,United States
11657,Megan,Cox,F,2020-05-25,Novato,United States
11658,Robert,Mitchell,M,2020-04-23,Oakland,United States
11659,Miguel,Adams,M,2020-05-09,Sooke,Canada
11660,Miranda,Gonzales,F,2020-05-08,Port Hammond,Canada
11661,Jeremiah,James,M,2020-04-06,Cliffside,Canada
11662,Ethan,Kumar,M,2020-05-06,Milwaukie,United States
11663,Seth,Williams,M,2018-10-28,Walla Walla,United States
11664,Alyssa,Morgan,F,2018-10-27,Burlingame,United States
11665,Janet,Dominguez,F,2018-10-13,Chula Vista,United States
11666,Angel,Baker,M,2018-10-17,Torrance,United States
11667,Blake,Moore,M,2020-07-04,Walla Walla,United States
11668,Jada,Collins,F,2020-12-16,Beverly Hills,United States
11669,Isabella,Simmons,F,2020-08-18,Tacoma,United States
11670,Jacqueline,Perry,F,2020-04-13,Grossmont,United States
11671,Jessica,Brown,F,2018-10-21,El Cajon,United States
11672,Chad,Jai,M,2020-07-25,Beverly Hills,United States
11673,Susan,Ye,F,2020-01-30,Burien,United States
11674,Morgan,Rogers,F,2020-05-30,Woodland Hills,United States
11675,Devin,Martinez,M,2018-10-25,Everett,United States
11676,Alan,Hu,M,2020-08-20,Branch,United States
11677,Charles,Walker,M,2020-04-05,Haney,Canada
11678,Johnny,Chavez,M,2018-10-10,Cheyenne,United States
11679,Dalton,Richardson,M,2020-10-13,Puyallup,United States
11680,Kaylee,Nelson,F,2020-09-01,Redmond,United States
11681,Abigail,Jones,F,2020-03-07,Spokane,United States
11682,Kaitlyn,Hall,F,2020-09-05,Tacoma,United States
11683,Greg,Taylor,M,2018-10-05,El Cajon,United States
11684,Devin,Parker,M,2020-07-01,Redmond,United States
11685,Jose,Griffin,M,2020-03-11,Milwaukie,United States
11686,Luke,Edwards,M,2020-03-08,Glendale,United States
11687,Cody,Torres,M,2020-04-12,La Jolla,United States
11688,Victoria,Morris,F,2018-10-02,Sedro Woolley,United States
11689,Ian,Diaz,M,2020-08-26,Edmonds,United States
11690,Caroline,Butler,F,2018-10-25,Port Orchard,United States
11691,Kaitlyn,Wilson,F,2020-02-08,Imperial Beach,United States
11692,Caleb,Gonzales,M,2020-07-07,Burbank,United States
11693,Hailey,Diaz,F,2020-01-28,Haney,Canada
11694,Jonathon,Ortega,M,2020-04-11,Colma,United States
11695,Logan,Campbell,M,2020-04-09,Beverly Hills,United States
11696,Mackenzie,Campbell,F,2018-10-01,Tacoma,United States
11697,Eduardo,Lee,M,2020-08-07,Oakland,United States
11698,Jackson,Wright,M,2020-03-31,Metchosin,Canada
11699,Chase,Peterson,M,2020-05-29,Walla Walla,United States
11700,Xavier,Richardson,M,2020-02-02,Woodland Hills,United States
11701,David,Hayes,M,2020-04-24,Novato,United States
11702,Jenny,Zhou,F,2020-05-17,Burlingame,United States
11703,Kaylee,Baker,F,2020-02-13,La Jolla,United States
11704,Evan,Hernandez,M,2020-07-07,Santa Cruz,United States
11705,Brooke,Richardson,F,2018-10-28,Woodland Hills,United States
11706,Blake,Perez,M,2020-03-08,Burlingame,United States
11707,Natalie,Cook,F,2018-10-10,Woodland Hills,United States
11708,Elizabeth,Weisman,F,2018-10-25,Lincoln Acres,United States
11709,Hailey,Collins,F,2020-03-11,Victoria,Canada
11710,Zoe,Ramirez,F,2020-11-23,La Jolla,United States
11711,Daniel,Davis,M,2020-02-07,N. Vancouver,Canada
11712,Shelby,Rogers,F,2020-02-04,Haney,Canada
11713,Kyle,Zhang,M,2020-07-07,Kirkland,United States
11714,Alexandria,Long,F,2020-02-18,San Diego,United States
11715,Chloe,Robinson,F,2020-12-26,San Gabriel,United States
11716,Evan,Kelly,M,2020-05-31,Daly City,United States
11717,Marcus,Jones,M,2020-05-25,Corvallis,United States
11718,Sarah,Jones,F,2020-03-06,Oregon City,United States
11719,Blake,Green,M,2020-04-26,Cliffside,Canada
11720,Morgan,Morris,F,2020-05-17,San Diego,United States
11721,Jennifer,Alexander,F,2020-06-15,Lincoln Acres,United States
11722,Julian,Hughes,M,2020-07-30,Bellingham,United States
11723,Luke,Coleman,M,2020-01-31,Shawnee,Canada
11724,Jason,Carter,M,2020-02-05,Shawnee,Canada
11725,Jose,Li,M,2020-04-01,Burien,United States
11726,Micah,Liang,M,2020-10-10,Burien,United States
11727,Benjamin,Taylor,M,2018-10-12,National City,United States
11728,Logan,White,M,2020-06-11,Woodburn,United States
11729,Caleb,Campbell,M,2020-07-27,Kirkland,United States
11730,Emma,Torres,F,2020-05-11,Redmond,United States
11731,Tanya,Gill,F,2020-03-16,Burlingame,United States
11732,Erick,Sanchez,M,2020-06-09,Cincinnati,United States
11733,Kristi,Schmidt,F,2021-01-01,Concord,United States
11734,Omar,Chen,M,2020-06-21,Coronado,United States
11735,Sydney,Gray,F,2020-02-24,Lynnwood,United States
11736,Sebastian,Sanchez,M,2020-10-17,Fremont,United States
11737,Megan,Martin,F,2020-02-14,Redwood City,United States
11738,Elijah,Alexander,M,2020-02-02,Oak Bay,Canada
11739,Aaron,King,M,2020-01-13,Shawnee,Canada
11740,Jan,Hall,F,2020-03-07,Vancouver,Canada
11741,Tamara,Chander,F,2018-10-15,Chula Vista,United States
11742,Edward,Lewis,M,2018-10-03,Redwood City,United States
11743,Chase,Kelly,M,2018-10-25,Spring Valley,United States
11744,Stephanie,Campbell,F,2020-04-13,Spring Valley,United States
11745,Allison,Gonzalez,F,2018-10-10,Walla Walla,United States
11746,Seth,Brooks,M,2020-01-28,Tacoma,United States
11747,Destiny,Davis,F,2020-08-07,Edmonds,United States
11748,Blake,Hill,M,2020-06-07,Victoria,Canada
11749,Eduardo,Jackson,M,2020-04-08,Coffs Harbour,Australia
11750,Latoya,She,F,2018-07-14,Newcastle,Australia
11751,Victoria,Gonzales,F,2018-07-08,Melton,Australia
11752,Lauren,Bryant,F,2020-02-27,Goulburn,Australia
11753,Felicia,Ortega,F,2020-04-19,Coffs Harbour,Australia
11754,Janet,Ortega,F,2018-07-16,Malabar,Australia
11755,Willie,Pal,M,2020-05-31,Hervey Bay,Australia
11756,Linda,Ortega,F,2018-07-28,St. Leonards,Australia
11757,Vincent,Cai,M,2020-02-23,Cranbourne,Australia
11758,Colin,Yuan,M,2020-03-30,Darlinghurst,Australia
11759,Dawn,Nath,F,2018-07-10,Cloverdale,Australia
11760,Melody,Moreno,F,2020-03-31,Findon,Australia
11761,Edgar,Mehta,M,2018-08-05,Hobart,Australia
11762,Randall,Gomez,M,2018-08-07,Wollongong,Australia
11763,Ross,Fernandez,M,2020-01-30,Springwood,Australia
11764,Jessie,Ramos,F,2018-09-09,Newcastle,Australia
11765,Marc,Torres,M,2018-09-12,North Ryde,Australia
11766,Candace,Raman,F,2018-09-19,South Melbourne,Australia
11767,Meagan,Madan,F,2018-09-17,Hawthorne,Australia
11768,Clayton,Nara,M,2018-09-03,Perth,Australia
11769,Haley,Hernandez,F,2020-04-28,Newton,Canada
11770,Peter,Nara,M,2020-08-08,Ballard,United States
11771,Isaac,Rivera,M,2020-03-31,Marysville,United States
11772,Cameron,Moore,M,2018-10-08,Tacoma,United States
11773,Gavin,Diaz,M,2018-10-23,El Cajon,United States
11774,Emma,Sanchez,F,2018-10-26,National City,United States
11775,Sierra,Roberts,F,2018-10-03,Palo Alto,United States
11776,Seth,Mitchell,M,2018-10-05,Santa Cruz,United States
11777,Miranda,Long,F,2018-10-14,Burlingame,United States
11778,Haley,Henderson,F,2018-10-27,Sedro Woolley,United States
11779,Sarah,Jackson,F,2018-10-17,Woodburn,United States
11780,Jessica,Alexander,F,2018-10-15,Edmonds,United States
11781,Carlos,Gray,M,2020-03-06,Daly City,United States
11782,Barbara,Jai,F,2020-08-02,Burbank,United States
11783,Sara,Mitchell,F,2020-03-23,San Diego,United States
11784,Jose,Turner,M,2020-04-12,Metchosin,Canada
11785,Theodore,Diaz,M,2020-04-21,Ballard,United States
11786,Ian,Murphy,M,2020-12-29,Redmond,United States
11787,Jerry,Nath,M,2020-10-13,Burbank,United States
11788,Destiny,James,F,2020-05-09,Los Angeles,United States
11789,Bailey,Phillips,F,2020-03-07,National City,United States
11790,Timothy,Gonzalez,M,2020-03-11,Chula Vista,United States
11791,Chase,Morgan,M,2020-09-29,Spokane,United States
11792,Alexia,Perry,F,2020-05-03,Colma,United States
11793,Xavier,Rogers,M,2020-02-04,Burbank,United States
11794,Lauren,Ross,F,2020-11-28,Lakewood,United States
11795,Nicole,Thomas,F,2020-07-12,Downey,United States
11796,Isabel,Jenkins,F,2018-10-16,Downey,United States
11797,Devin,Coleman,M,2018-10-14,Oakland,United States
11798,Brendan,Chande,M,2018-10-15,Bremerton,United States
11799,Jessie,Wang,M,2018-10-10,Burien,United States
11800,Jennifer,Baker,F,2020-08-10,Beaverton,United States
11801,Aaron,Sharma,M,2020-12-12,Beaverton,United States
11802,Madison,Taylor,F,2020-02-25,Oak Bay,Canada
11803,Jan,Hernandez,F,2020-07-29,Olympia,United States
11804,Haley,Turner,F,2020-05-29,Redmond,United States
11805,Richard,Green,M,2020-04-23,Beverly Hills,United States
11806,Jennifer,Stewart,F,2020-02-21,Burlingame,United States
11807,Lucas,Baker,M,2020-04-13,National City,United States
11808,James,Parker,M,2020-03-26,N. Vancouver,Canada
11809,Juan,Gray,M,2018-10-21,Beverly Hills,United States
11810,Antonio,Washington,M,2018-10-20,Bremerton,United States
11811,Abigail,Brooks,F,2018-10-15,Colma,United States
11812,Andrew,Rodriguez,M,2018-10-03,Walla Walla,United States
11813,Mary,Patterson,F,2018-10-16,W. Linn,United States
11814,Dalton,Morgan,M,2020-06-23,Lake Oswego,United States
11815,Hannah,Patterson,F,2018-10-02,Tacoma,United States
11816,Joe,Torres,M,2018-10-02,Beverly Hills,United States
